State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Annual_Rainfall_mm,Yield
Rajasthan,RAJA_D4,2006,Rabi,Wheat,334.1,1076.3,397.6,3.221
Rajasthan,RAJA_D4,2007,Kharif,Bajra,1347.5,1931.8,446.8,1.434
Rajasthan,RAJA_D4,2007,Whole Year,Sugarcane,801.7,61832.5,446.8,77.127
Rajasthan,RAJA_D4,2007,Rabi,Wheat,1582.4,4527.4,446.8,2.861
Rajasthan,RAJA_D4,2008,Kharif,Bajra,589.7,1059.1,609.1,1.796
Rajasthan,RAJA_D4,2008,Kharif,Cotton(Lint),1655.3,722.6,609.1,0.437
Rajasthan,RAJA_D4,2008,Kharif,Maize,840.3,2160.7,609.1,2.571
Rajasthan,RAJA_D4,2008,Kharif,Rice,1602.1,5455.6,609.1,3.405
Rajasthan,RAJA_D4,2008,Whole Year,Sugarcane,762.4,56917.7,609.1,74.656
Rajasthan,RAJA_D4,2009,Kharif,Bajra,312.3,297.3,442.8,0.952
Rajasthan,RAJA_D4,2009,Kharif,Cotton(Lint),1145.8,679,442.8,0.593
Rajasthan,RAJA_D4,2009,Rabi,Jowar,2062.8,2553.7,442.8,1.238
Rajasthan,RAJA_D4,2009,Kharif,Soyabean,402.2,329.3,442.8,0.819
Rajasthan,RAJA_D4,2009,Whole Year,Sugarcane,1485.4,108088.2,442.8,72.767
Rajasthan,RAJA_D4,2010,Kharif,Bajra,1452.5,1961.9,367.1,1.351
Rajasthan,RAJA_D4,2010,Kharif,Cotton(Lint),583.6,261.8,367.1,0.449
Rajasthan,RAJA_D4,2010,Whole Year,Sugarcane,595.6,42741.2,367.1,71.762
Rajasthan,RAJA_D4,2010,Rabi,Wheat,149.3,417.9,367.1,2.799
Rajasthan,RAJA_D4,2011,Kharif,Groundnut,1052.8,1295.3,435.1,1.23
Rajasthan,RAJA_D4,2011,Kharif,Rice,750.4,2423.9,435.1,3.23
Rajasthan,RAJA_D4,2011,Whole Year,Sugarcane,481.5,29246.1,435.1,60.74
Rajasthan,RAJA_D4,2012,Kharif,Bajra,928.7,1347.6,273,1.451
Rajasthan,RAJA_D4,2012,Rabi,Groundnut,1411.7,2291.6,273,1.623
Rajasthan,RAJA_D4,2012,Kharif,Maize,1483.1,2020.2,273,1.362
Rajasthan,RAJA_D4,2012,Kharif,Soyabean,1805,1633.7,273,0.905
Rajasthan,RAJA_D4,2013,Kharif,Arhar/Tur,1763.5,1962.4,520.9,1.113
Rajasthan,RAJA_D4,2013,Kharif,Bajra,954.1,938.2,520.9,0.983
Rajasthan,RAJA_D4,2013,Autumn,Rice,2371.8,8068.9,520.9,3.402
Rajasthan,RAJA_D4,2014,Kharif,Jowar,943.7,1399.9,600,1.483
Rajasthan,RAJA_D4,2014,Kharif,Maize,306.7,653.7,600,2.131
Rajasthan,RAJA_D4,2014,Kharif,Soyabean,373.5,511.6,600,1.37
Rajasthan,RAJA_D4,2014,Whole Year,Sugarcane,954.3,57516,600,60.27
Rajasthan,RAJA_D4,2014,Rabi,Wheat,631.5,2340.2,600,3.706
Rajasthan,RAJA_D4,2015,Kharif,Arhar/Tur,284.9,328.6,453.2,1.153
Rajasthan,RAJA_D4,2015,Kharif,Groundnut,702.8,642.6,453.2,0.914
Rajasthan,RAJA_D4,2015,Kharif,Rice,572.2,1293.9,453.2,2.261
Rajasthan,RAJA_D4,2015,Kharif,Soyabean,1638.9,1988.6,453.2,1.213
Rajasthan,RAJA_D4,2015,Rabi,Wheat,107.3,228.2,453.2,2.127
Rajasthan,RAJA_D5,2005,Kharif,Bajra,1041.5,1488.8,627.4,1.429
Rajasthan,RAJA_D5,2005,Kharif,Soyabean,1522.8,1848.2,627.4,1.214
Rajasthan,RAJA_D5,2005,Rabi,Wheat,158.3,365.6,627.4,2.31
Rajasthan,RAJA_D5,2006,Kharif,Bajra,722.8,707.9,397.6,0.979
Rajasthan,RAJA_D5,2006,Rabi,Jowar,2237.8,3037.5,397.6,1.357
Rajasthan,RAJA_D5,2006,Kharif,Rice,1629.2,4639.4,397.6,2.848
Rajasthan,RAJA_D5,2007,Kharif,Cotton(Lint),855,327.7,446.8,0.383
Rajasthan,RAJA_D5,2007,Kharif,Maize,1001.9,1622.5,446.8,1.619
Rajasthan,RAJA_D5,2007,Kharif,Rice,316.5,710.3,446.8,2.244
Rajasthan,RAJA_D5,2008,Kharif,Arhar/Tur,741.8,760.3,609.1,1.025
Rajasthan,RAJA_D5,2008,Kharif,Bajra,958.5,854.9,609.1,0.892
Rajasthan,RAJA_D5,2008,Rabi,Jowar,535.8,636.4,609.1,1.188
Rajasthan,RAJA_D5,2008,Kharif,Maize,870.8,1794.8,609.1,2.061
Rajasthan,RAJA_D5,2008,Autumn,Rice,1303.2,3545.8,609.1,2.721
Rajasthan,RAJA_D5,2009,Kharif,Cotton(Lint),480.2,287.4,442.8,0.599
Rajasthan,RAJA_D5,2009,Rabi,Maize,560.5,1415.6,442.8,2.526
Rajasthan,RAJA_D5,2009,Rabi,Wheat,597.2,1658,442.8,2.776
Rajasthan,RAJA_D5,2010,Kharif,Groundnut,598.8,562.1,367.1,0.939
Rajasthan,RAJA_D5,2010,Kharif,Jowar,236.3,280,367.1,1.185
Rajasthan,RAJA_D5,2010,Kharif,Maize,463.5,1171.4,367.1,2.527
Rajasthan,RAJA_D5,2010,Whole Year,Sugarcane,362,22908.5,367.1,63.283
Rajasthan,RAJA_D5,2011,Autumn,Rice,459.9,1013.3,435.1,2.203
Rajasthan,RAJA_D5,2011,Kharif,Soyabean,507.8,716.6,435.1,1.411
Rajasthan,RAJA_D5,2011,Whole Year,Sugarcane,338.2,22234.5,435.1,65.744
Rajasthan,RAJA_D5,2011,Rabi,Wheat,506.1,1040.8,435.1,2.057
Rajasthan,RAJA_D5,2012,Rabi,Maize,538.5,852,273,1.582
Rajasthan,RAJA_D5,2012,Kharif,Rice,473.6,1370.6,273,2.894
Rajasthan,RAJA_D5,2012,Kharif,Soyabean,494.8,437,273,0.883
Rajasthan,RAJA_D5,2013,Rabi,Maize,684.4,2011.2,520.9,2.939
Rajasthan,RAJA_D5,2013,Autumn,Rice,841.2,2813.7,520.9,3.345
Rajasthan,RAJA_D5,2013,Rabi,Wheat,1840.1,4472.4,520.9,2.431
Rajasthan,RAJA_D5,2014,Kharif,Bajra,1077,1662.4,600,1.544
Rajasthan,RAJA_D5,2014,Kharif,Maize,524.1,1004.7,600,1.917
Rajasthan,RAJA_D5,2014,Kharif,Soyabean,1042.6,1648.8,600,1.581
Rajasthan,RAJA_D5,2014,Whole Year,Sugarcane,1295.9,89129,600,68.778
Rajasthan,RAJA_D5,2014,Rabi,Wheat,2084.5,5961.9,600,2.86
Rajasthan,RAJA_D5,2015,Kharif,Arhar/Tur,246.5,262.9,453.2,1.067
Rajasthan,RAJA_D5,2015,Autumn,Rice,241.6,554.2,453.2,2.294
Rajasthan,RAJA_D5,2015,Kharif,Soyabean,576.3,887.5,453.2,1.54
Rajasthan,RAJA_D5,2015,Whole Year,Sugarcane,2443,149935.3,453.2,61.373
Tamil Nadu,TAMI_D1,2005,Kharif,Bajra,523.1,485.3,826.6,0.928
Tamil Nadu,TAMI_D1,2005,Kharif,Cotton(Lint),1518.2,816.9,826.6,0.538
Tamil Nadu,TAMI_D1,2005,Autumn,Rice,102.3,210.7,826.6,2.06
Tamil Nadu,TAMI_D1,2005,Kharif,Soyabean,1574.2,1519.6,826.6,0.965
Tamil Nadu,TAMI_D1,2005,Rabi,Wheat,50,177.7,826.6,3.554
Tamil Nadu,TAMI_D1,2006,Kharif,Arhar/Tur,955.1,980.7,800.4,1.027
Tamil Nadu,TAMI_D1,2006,Kharif,Bajra,539.5,494,800.4,0.916
Tamil Nadu,TAMI_D1,2006,Kharif,Cotton(Lint),1439.2,763.4,800.4,0.53
Tamil Nadu,TAMI_D1,2006,Kharif,Soyabean,1704.2,1584.8,800.4,0.93
Tamil Nadu,TAMI_D1,2007,Kharif,Bajra,2116.4,1944.2,857.4,0.919
Tamil Nadu,TAMI_D1,2007,Kharif,Cotton(Lint),861.5,496.6,857.4,0.576
Tamil Nadu,TAMI_D1,2007,Kharif,Jowar,1183.7,983.1,857.4,0.831
Tamil Nadu,TAMI_D1,2007,Autumn,Rice,801.3,1426.1,857.4,1.78
Tamil Nadu,TAMI_D1,2007,Kharif,Soyabean,62.9,74.8,857.4,1.189
Tamil Nadu,TAMI_D1,2008,Kharif,Cotton(Lint),250.7,102.2,970.9,0.408
Tamil Nadu,TAMI_D1,2008,Kharif,Jowar,307.4,267.7,970.9,0.871
Tamil Nadu,TAMI_D1,2008,Autumn,Rice,251.6,847.3,970.9,3.368
Tamil Nadu,TAMI_D1,2009,Rabi,Groundnut,634.4,783.2,1042.5,1.235
Tamil Nadu,TAMI_D1,2009,Rabi,Jowar,695.3,1119.7,1042.5,1.61
Tamil Nadu,TAMI_D1,2009,Kharif,Maize,1126.4,1875.6,1042.5,1.665
Tamil Nadu,TAMI_D1,2009,Whole Year,Sugarcane,1328.9,77574.9,1042.5,58.375
Tamil Nadu,TAMI_D1,2009,Rabi,Wheat,217.3,595.7,1042.5,2.741
Tamil Nadu,TAMI_D1,2010,Kharif,Bajra,796.2,1074.8,1020,1.35
Tamil Nadu,TAMI_D1,2010,Kharif,Cotton(Lint),614.9,423.7,1020,0.689
Tamil Nadu,TAMI_D1,2010,Rabi,Wheat,308,1089,1020,3.536
Tamil Nadu,TAMI_D1,2011,Kharif,Arhar/Tur,705.1,467.5,897.6,0.663
Tamil Nadu,TAMI_D1,2011,Kharif,Rice,423,1258.8,897.6,2.976
Tamil Nadu,TAMI_D1,2011,Kharif,Soyabean,1274.2,1355.1,897.6,1.063
Tamil Nadu,TAMI_D1,2011,Whole Year,Sugarcane,1745.2,120565.5,897.6,69.084
Tamil Nadu,TAMI_D1,2011,Rabi,Wheat,1420.2,3677.1,897.6,2.589
Tamil Nadu,TAMI_D1,2012,Kharif,Bajra,486.7,676.3,858.9,1.39
Tamil Nadu,TAMI_D1,2012,Kharif,Groundnut,962.9,1249.4,858.9,1.298
Tamil Nadu,TAMI_D1,2012,Rabi,Jowar,509.9,746.1,858.9,1.463
Tamil Nadu,TAMI_D1,2012,Rabi,Wheat,625.8,2044.9,858.9,3.268
Tamil Nadu,TAMI_D1,2013,Kharif,Arhar/Tur,837.4,861.7,979.9,1.029
Tamil Nadu,TAMI_D1,2013,Kharif,Bajra,1053.7,1208.4,979.9,1.147
Tamil Nadu,TAMI_D1,2013,Rabi,Groundnut,441.5,616.9,979.9,1.397
Tamil Nadu,TAMI_D1,2014,Kharif,Bajra,1255.3,2152.9,975,1.715
Tamil Nadu,TAMI_D1,2014,Kharif,Cotton(Lint),818.9,407.1,975,0.497
Tamil Nadu,TAMI_D1,2014,Kharif,Groundnut,997.4,1125.2,975,1.128
Tamil Nadu,TAMI_D1,2014,Rabi,Maize,887.5,1432,975,1.614
Tamil Nadu,TAMI_D1,2014,Whole Year,Sugarcane,1336.8,105856.4,975,79.186
Tamil Nadu,TAMI_D1,2015,Kharif,Arhar/Tur,722.3,693.3,917.9,0.96
Tamil Nadu,TAMI_D1,2015,Rabi,Groundnut,1112.1,1119.2,917.9,1.006
Tamil Nadu,TAMI_D1,2015,Whole Year,Sugarcane,405,34489.2,917.9,85.159
Tamil Nadu,TAMI_D2,2005,Kharif,Bajra,1207,1728.7,826.6,1.432
Tamil Nadu,TAMI_D2,2005,Rabi,Jowar,404.3,396.3,826.6,0.98
Tamil Nadu,TAMI_D2,2005,Kharif,Soyabean,206.7,240.6,826.6,1.164
Tamil Nadu,TAMI_D2,2005,Whole Year,Sugarcane,1035.8,77333.8,826.6,74.661
Tamil Nadu,TAMI_D2,2005,Rabi,Wheat,643.8,1743.7,826.6,2.708
Tamil Nadu,TAMI_D2,2006,Rabi,Groundnut,1628.3,2467.9,800.4,1.516
Tamil Nadu,TAMI_D2,2006,Kharif,Jowar,1193.5,1647.7,800.4,1.381
Tamil Nadu,TAMI_D2,2006,Kharif,Rice,1106.7,2899.9,800.4,2.62
Tamil Nadu,TAMI_D2,2007,Kharif,Bajra,148,186.7,857.4,1.261
Tamil Nadu,TAMI_D2,2007,Rabi,Groundnut,1088.5,1435.3,857.4,1.319
Tamil Nadu,TAMI_D2,2007,Kharif,Jowar,815.5,770.9,857.4,0.945
Tamil Nadu,TAMI_D2,2007,Autumn,Rice,147.7,514.4,857.4,3.483
Tamil Nadu,TAMI_D2,2007,Whole Year,Sugarcane,304.6,24092.9,857.4,79.097
Tamil Nadu,TAMI_D2,2008,Rabi,Maize,699,1941.3,970.9,2.777
Tamil Nadu,TAMI_D2,2008,Whole Year,Sugarcane,980.2,78188.6,970.9,79.768
Tamil Nadu,TAMI_D2,2009,Kharif,Arhar/Tur,686.3,629.6,1042.5,0.917
Tamil Nadu,TAMI_D2,2009,Kharif,Groundnut,1860,3317.5,1042.5,1.784
Tamil Nadu,TAMI_D2,2009,Kharif,Maize,1287.3,3249.8,1042.5,2.525
Tamil Nadu,TAMI_D2,2009,Kharif,Soyabean,374.1,611.7,1042.5,1.635
Tamil Nadu,TAMI_D2,2009,Rabi,Wheat,951.1,2648.4,1042.5,2.785
Tamil Nadu,TAMI_D2,2010,Kharif,Bajra,435.7,599.3,1020,1.375
Tamil Nadu,TAMI_D2,2010,Kharif,Cotton(Lint),276.5,200.1,1020,0.724
Tamil Nadu,TAMI_D2,2010,Kharif,Maize,794.6,2247,1020,2.828
Tamil Nadu,TAMI_D2,2010,Rabi,Wheat,1036.2,2440.2,1020,2.355
Tamil Nadu,TAMI_D2,2011,Kharif,Cotton(Lint),633.4,403.7,897.6,0.637
Tamil Nadu,TAMI_D2,2011,Autumn,Rice,1182.7,3750.3,897.6,3.171
Tamil Nadu,TAMI_D2,2011,Kharif,Soyabean,239.6,239.2,897.6,0.998
Tamil Nadu,TAMI_D2,2011,Rabi,Wheat,2610.9,6754.6,897.6,2.587
Tamil Nadu,TAMI_D2,2012,Kharif,Arhar/Tur,1008.5,708.8,858.9,0.703
Tamil Nadu,TAMI_D2,2012,Kharif,Bajra,941.2,1309.9,858.9,1.392
Tamil Nadu,TAMI_D2,2012,Kharif,Jowar,1062.3,1141,858.9,1.074
Tamil Nadu,TAMI_D2,2012,Autumn,Rice,894.7,2652,858.9,2.964
Tamil Nadu,TAMI_D2,2012,Rabi,Wheat,1249.2,3076.6,858.9,2.463
Tamil Nadu,TAMI_D2,2013,Kharif,Cotton(Lint),997.2,580.9,979.9,0.583
Tamil Nadu,TAMI_D2,2013,Kharif,Maize,1038.7,2366.7,979.9,2.279
Tamil Nadu,TAMI_D2,2013,Kharif,Rice,1015.2,3170.5,979.9,3.123
Tamil Nadu,TAMI_D2,2014,Kharif,Bajra,2020.4,2947.6,975,1.459
Tamil Nadu,TAMI_D2,2014,Rabi,Maize,343.1,602.7,975,1.757
Tamil Nadu,TAMI_D2,2014,Kharif,Soyabean,902.6,1449.8,975,1.606
Tamil Nadu,TAMI_D2,2014,Rabi,Wheat,736,2590.9,975,3.52
Tamil Nadu,TAMI_D2,2015,Kharif,Cotton(Lint),469,159,917.9,0.339
Tamil Nadu,TAMI_D2,2015,Rabi,Jowar,298.3,362.7,917.9,1.216
Tamil Nadu,TAMI_D2,2015,Kharif,Soyabean,1665.4,1410.8,917.9,0.847
Tamil Nadu,TAMI_D2,2015,Rabi,Wheat,2736.5,6770.1,917.9,2.474
Tamil Nadu,TAMI_D3,2005,Kharif,Rice,472.8,996.8,826.6,2.108
Tamil Nadu,TAMI_D3,2005,Kharif,Soyabean,435.2,419.4,826.6,0.964
Tamil Nadu,TAMI_D3,2005,Whole Year,Sugarcane,194.3,15378.3,826.6,79.147
Tamil Nadu,TAMI_D3,2005,Rabi,Wheat,605.4,1409.3,826.6,2.328
Tamil Nadu,TAMI_D3,2006,Rabi,Jowar,1621.1,2075,800.4,1.28
Tamil Nadu,TAMI_D3,2006,Rabi,Maize,1146.5,1884.8,800.4,1.644
Tamil Nadu,TAMI_D3,2006,Kharif,Soyabean,1213.7,1734,800.4,1.429
Tamil Nadu,TAMI_D3,2006,Whole Year,Sugarcane,872.6,55934.7,800.4,64.101
Tamil Nadu,TAMI_D3,2007,Kharif,Cotton(Lint),601.2,371.2,857.4,0.617
Tamil Nadu,TAMI_D3,2007,Rabi,Groundnut,1612.5,1753,857.4,1.087
Tamil Nadu,TAMI_D3,2007,Whole Year,Sugarcane,1243.9,77211.1,857.4,62.072
Tamil Nadu,TAMI_D3,2008,Rabi,Groundnut,1507.9,1926.7,970.9,1.278
Tamil Nadu,TAMI_D3,2008,Kharif,Maize,276.6,891.6,970.9,3.223
Tamil Nadu,TAMI_D3,2008,Rabi,Wheat,440.5,1095.7,970.9,2.487
Tamil Nadu,TAMI_D3,2009,Kharif,Cotton(Lint),2334.2,1653.6,1042.5,0.708
Tamil Nadu,TAMI_D3,2009,Rabi,Jowar,291.1,282.3,1042.5,0.97
Tamil Nadu,TAMI_D3,2009,Kharif,Maize,2108.2,4290.9,1042.5,2.035
Tamil Nadu,TAMI_D3,2009,Kharif,Rice,123.4,250.5,1042.5,2.03
Tamil Nadu,TAMI_D3,2009,Whole Year,Sugarcane,1013.7,85859.1,1042.5,84.699
Tamil Nadu,TAMI_D3,2010,Kharif,Arhar/Tur,499.1,398,1020,0.797
Tamil Nadu,TAMI_D3,2010,Kharif,Maize,764.4,2401.6,1020,3.142
Tamil Nadu,TAMI_D3,2010,Autumn,Rice,520,1097.2,1020,2.11
Tamil Nadu,TAMI_D3,2010,Kharif,Soyabean,568.9,580.2,1020,1.02
Tamil Nadu,TAMI_D3,2011,Kharif,Arhar/Tur,815.7,666.7,897.6,0.817
Tamil Nadu,TAMI_D3,2011,Kharif,Groundnut,1036.7,978.2,897.6,0.944
Tamil Nadu,TAMI_D3,2011,Kharif,Rice,86.6,253.3,897.6,2.925
Tamil Nadu,TAMI_D3,2011,Whole Year,Sugarcane,1503.8,108665.4,897.6,72.261
Tamil Nadu,TAMI_D3,2011,Rabi,Wheat,1176.4,2354.1,897.6,2.001
Tamil Nadu,TAMI_D3,2012,Kharif,Bajra,1374.5,1327.9,858.9,0.966
Tamil Nadu,TAMI_D3,2012,Autumn,Rice,52.2,146.5,858.9,2.807
Tamil Nadu,TAMI_D3,2012,Kharif,Soyabean,435.3,554,858.9,1.273
Tamil Nadu,TAMI_D3,2013,Kharif,Bajra,766.6,1023.5,979.9,1.335
Tamil Nadu,TAMI_D3,2013,Kharif,Cotton(Lint),646.5,386,979.9,0.597
Tamil Nadu,TAMI_D3,2013,Rabi,Maize,2059,6363.5,979.9,3.091
Tamil Nadu,TAMI_D3,2013,Whole Year,Sugarcane,349.7,23644.8,979.9,67.615
Tamil Nadu,TAMI_D3,2013,Rabi,Wheat,1327.4,3701,979.9,2.788
Tamil Nadu,TAMI_D3,2014,Kharif,Arhar/Tur,757.3,715.1,975,0.944
Tamil Nadu,TAMI_D3,2014,Autumn,Rice,631.5,1624.5,975,2.572
Tamil Nadu,TAMI_D3,2014,Rabi,Wheat,856.3,3141.5,975,3.669
Tamil Nadu,TAMI_D3,2015,Kharif,Bajra,979,1553.6,917.9,1.587
Tamil Nadu,TAMI_D3,2015,Kharif,Cotton(Lint),594.3,309.2,917.9,0.52
Tamil Nadu,TAMI_D3,2015,Kharif,Rice,207.8,658.8,917.9,3.17
Tamil Nadu,TAMI_D4,2005,Kharif,Arhar/Tur,1560.1,1768.9,826.6,1.134
Tamil Nadu,TAMI_D4,2005,Kharif,Cotton(Lint),920.6,452.1,826.6,0.491
Tamil Nadu,TAMI_D4,2005,Kharif,Jowar,934.2,1446,826.6,1.548
Tamil Nadu,TAMI_D4,2005,Rabi,Wheat,2119.1,5084.6,826.6,2.399
Tamil Nadu,TAMI_D4,2006,Kharif,Arhar/Tur,1044.6,1066.2,800.4,1.021
Tamil Nadu,TAMI_D4,2006,Rabi,Jowar,1196.1,1263,800.4,1.056
Tamil Nadu,TAMI_D4,2006,Kharif,Maize,1310.6,2663.9,800.4,2.033
Tamil Nadu,TAMI_D4,2006,Kharif,Rice,364.7,983.6,800.4,2.697
Tamil Nadu,TAMI_D4,2006,Whole Year,Sugarcane,1133.2,79102.9,800.4,69.805
Tamil Nadu,TAMI_D4,2007,Kharif,Bajra,819.6,757.4,857.4,0.924
Tamil Nadu,TAMI_D4,2007,Kharif,Maize,1957.6,4023.7,857.4,2.055
Tamil Nadu,TAMI_D4,2007,Rabi,Wheat,806,2258.1,857.4,2.802
Tamil Nadu,TAMI_D4,2008,Kharif,Arhar/Tur,677.6,819.6,970.9,1.21
Tamil Nadu,TAMI_D4,2008,Rabi,Groundnut,724.4,1067.1,970.9,1.473
Tamil Nadu,TAMI_D4,2008,Autumn,Rice,939.2,2284.8,970.9,2.433
Tamil Nadu,TAMI_D4,2009,Kharif,Arhar/Tur,1358.2,1690.2,1042.5,1.244
Tamil Nadu,TAMI_D4,2009,Kharif,Bajra,1335.4,1678.5,1042.5,1.257
Tamil Nadu,TAMI_D4,2009,Kharif,Cotton(Lint),654.4,411.6,1042.5,0.629
Tamil Nadu,TAMI_D4,2009,Whole Year,Sugarcane,848.3,53341.4,1042.5,62.88
Tamil Nadu,TAMI_D4,2010,Kharif,Arhar/Tur,1156.9,1219.1,1020,1.054
Tamil Nadu,TAMI_D4,2010,Rabi,Groundnut,1567,2890.7,1020,1.845
Tamil Nadu,TAMI_D4,2010,Rabi,Maize,456,1438.5,1020,3.155
Tamil Nadu,TAMI_D4,2010,Whole Year,Sugarcane,764.1,63080.6,1020,82.555
Tamil Nadu,TAMI_D4,2011,Kharif,Cotton(Lint),2248.1,1251.9,897.6,0.557
Tamil Nadu,TAMI_D4,2011,Kharif,Maize,848.4,2060.7,897.6,2.429
Tamil Nadu,TAMI_D4,2011,Autumn,Rice,223.9,459.6,897.6,2.053
Tamil Nadu,TAMI_D4,2011,Kharif,Soyabean,549.4,650,897.6,1.183
Tamil Nadu,TAMI_D4,2012,Kharif,Cotton(Lint),189.9,99.6,858.9,0.524
Tamil Nadu,TAMI_D4,2012,Kharif,Groundnut,1778.8,3008.9,858.9,1.692
Tamil Nadu,TAMI_D4,2012,Rabi,Jowar,461.3,441.4,858.9,0.957
Tamil Nadu,TAMI_D4,2013,Kharif,Bajra,495.8,620.4,979.9,1.251
Tamil Nadu,TAMI_D4,2013,Kharif,Jowar,383.7,363.3,979.9,0.947
Tamil Nadu,TAMI_D4,2013,Kharif,Maize,850.5,1643.8,979.9,1.933
Tamil Nadu,TAMI_D4,2013,Rabi,Wheat,287.4,1048.2,979.9,3.647
Tamil Nadu,TAMI_D4,2014,Kharif,Arhar/Tur,128.6,87.3,975,0.679
Tamil Nadu,TAMI_D4,2014,Kharif,Cotton(Lint),371.6,186.7,975,0.502
Tamil Nadu,TAMI_D4,2014,Kharif,Maize,1866.3,3701.5,975,1.983
Tamil Nadu,TAMI_D4,2014,Rabi,Wheat,866.4,2404.3,975,2.775
Tamil Nadu,TAMI_D4,2015,Rabi,Jowar,673.8,964.1,917.9,1.431
Tamil Nadu,TAMI_D4,2015,Kharif,Soyabean,887.6,759.8,917.9,0.856
Tamil Nadu,TAMI_D5,2005,Kharif,Bajra,2218.6,2684.4,826.6,1.21
Tamil Nadu,TAMI_D5,2005,Rabi,Groundnut,662.8,1182.7,826.6,1.784
Tamil Nadu,TAMI_D5,2005,Kharif,Maize,1634.2,2994,826.6,1.832
Tamil Nadu,TAMI_D5,2006,Kharif,Arhar/Tur,1337.5,1610.8,800.4,1.204
Tamil Nadu,TAMI_D5,2006,Rabi,Maize,833.7,1581.1,800.4,1.896
Tamil Nadu,TAMI_D5,2006,Rabi,Wheat,750.7,2083.7,800.4,2.776
Tamil Nadu,TAMI_D5,2007,Kharif,Arhar/Tur,1280.3,1240.5,857.4,0.969
Tamil Nadu,TAMI_D5,2007,Kharif,Bajra,547.6,448.5,857.4,0.819
Tamil Nadu,TAMI_D5,2007,Rabi,Maize,376.6,872.4,857.4,2.317
Tamil Nadu,TAMI_D5,2007,Whole Year,Sugarcane,690.4,55187.5,857.4,79.936
Tamil Nadu,TAMI_D5,2008,Kharif,Groundnut,836.4,874,970.9,1.045
Tamil Nadu,TAMI_D5,2008,Kharif,Soyabean,302.6,284.7,970.9,0.941
Tamil Nadu,TAMI_D5,2008,Whole Year,Sugarcane,632.1,37193.7,970.9,58.841
Tamil Nadu,TAMI_D5,2009,Kharif,Arhar/Tur,534.8,707,1042.5,1.322
Tamil Nadu,TAMI_D5,2009,Rabi,Groundnut,688.6,1144.4,1042.5,1.662
Tamil Nadu,TAMI_D5,2009,Kharif,Soyabean,418.7,479.8,1042.5,1.146
Tamil Nadu,TAMI_D5,2010,Kharif,Arhar/Tur,1493.2,1479.4,1020,0.991
Tamil Nadu,TAMI_D5,2010,Kharif,Bajra,279.9,374.9,1020,1.339
Tamil Nadu,TAMI_D5,2010,Kharif,Rice,1434,3148.8,1020,2.196
Tamil Nadu,TAMI_D5,2010,Kharif,Soyabean,1395.4,1867,1020,1.338
Tamil Nadu,TAMI_D5,2011,Kharif,Bajra,1344.1,1913.4,897.6,1.424
Tamil Nadu,TAMI_D5,2011,Kharif,Cotton(Lint),891.1,423,897.6,0.475
Tamil Nadu,TAMI_D5,2011,Rabi,Groundnut,1336.9,2157.1,897.6,1.614
Tamil Nadu,TAMI_D5,2011,Kharif,Soyabean,549.5,728.4,897.6,1.326
Tamil Nadu,TAMI_D5,2011,Rabi,Wheat,2368.4,7217.5,897.6,3.047
Tamil Nadu,TAMI_D5,2012,Kharif,Cotton(Lint),393.8,268.9,858.9,0.683
Tamil Nadu,TAMI_D5,2012,Rabi,Maize,2636.9,5959.2,858.9,2.26
Tamil Nadu,TAMI_D5,2012,Kharif,Soyabean,1087.8,1074.5,858.9,0.988
Tamil Nadu,TAMI_D5,2012,Rabi,Wheat,318.3,1038.2,858.9,3.262
Tamil Nadu,TAMI_D5,2013,Kharif,Arhar/Tur,177.9,210.3,979.9,1.182
Tamil Nadu,TAMI_D5,2013,Kharif,Bajra,793.2,1155.5,979.9,1.457
Tamil Nadu,TAMI_D5,2013,Rabi,Jowar,1802.1,1427.2,979.9,0.792
Tamil Nadu,TAMI_D5,2013,Rabi,Maize,664.2,1352,979.9,2.036
Tamil Nadu,TAMI_D5,2013,Kharif,Soyabean,1553.6,2363.6,979.9,1.521
Tamil Nadu,TAMI_D5,2014,Kharif,Arhar/Tur,1079.4,771.2,975,0.714
Tamil Nadu,TAMI_D5,2014,Kharif,Bajra,2238.8,2719.4,975,1.215
Tamil Nadu,TAMI_D5,2014,Kharif,Jowar,670.2,599.8,975,0.895
Tamil Nadu,TAMI_D5,2015,Kharif,Cotton(Lint),2167.7,1083.3,917.9,0.5
Tamil Nadu,TAMI_D5,2015,Rabi,Maize,2679.2,6868.3,917.9,2.564
Tamil Nadu,TAMI_D5,2015,Autumn,Rice,335,773.7,917.9,2.31
Tamil Nadu,TAMI_D5,2015,Whole Year,Sugarcane,880.6,56673.6,917.9,64.358
Tamil Nadu,TAMI_D5,2015,Rabi,Wheat,1216.9,4175.6,917.9,3.431
Uttar Pradesh,UTTA_D1,2005,Kharif,Arhar/Tur,219.5,221.2,974.3,1.008
Uttar Pradesh,UTTA_D1,2005,Kharif,Cotton(Lint),396.9,240.6,974.3,0.606
Uttar Pradesh,UTTA_D1,2005,Rabi,Jowar,399.9,352.1,974.3,0.88
Uttar Pradesh,UTTA_D1,2005,Rabi,Maize,508.4,1149.5,974.3,2.261
Uttar Pradesh,UTTA_D1,2006,Kharif,Jowar,907.3,777.7,1112.4,0.857
Uttar Pradesh,UTTA_D1,2006,Kharif,Rice,1645.3,3979.6,1112.4,2.419
